id,price
0,6.202736747658636
1,8.577863000360551
2,9.541985884019558
3,7.903649513973697
4,8.817459521688562
5,8.09810929905812
6,7.059992165342571
7,6.913573788389857
8,6.524162198976803
9,6.622285464956993
10,9.43950698670562
11,7.264503017977764
12,8.42522186544371
13,8.189605893187416
14,6.46516932847765
15,7.1733501400925315
16,7.735457021791052
17,6.25930321149014
18,9.334728810906885
19,9.139063530315514
20,6.679128901811347
21,8.907757264725317
22,9.494152974449223
23,6.592734414849899
24,9.341862344109845
25,7.268450009154069
26,7.247711879292174
27,9.811452266057396
28,8.128247436869371
29,8.657916692171362
30,6.711480858361621
31,8.362850540585894
32,8.37848226616761
33,6.350116012565679
34,9.68421048236875
35,8.430527842857904
36,9.088698636005208
37,7.583526519931089
38,9.523887793592554
39,9.798523128067739
40,9.124253935515144
41,8.393136641040574
42,7.2721172697075485
43,8.40511888364286
44,7.2120419863267955
45,6.504223520264942
46,6.244275338982789
47,9.58064071991856
48,8.814977653045302
49,8.760172349124996
50,7.5710790131692125
51,7.008620734762724
52,7.7420402505862835
53,7.875850419147584
54,6.924609971052658
55,6.811705837422902
56,8.916448716125613
57,9.372254968997218
58,6.712441898305037
59,6.89966587951395
60,7.435060616128662
61,8.408097844619084
62,6.726825577149008
63,7.865055116953362
64,8.091079911299198
65,7.464205662040239
66,9.235842414585214
67,8.076408464388232
68,7.640733570809377
69,7.999228056624166
70,9.461180343228515
71,6.3387897012874
72,6.61974161390109
73,8.082756506507755
74,6.557937596685822
75,6.627812568505205
76,6.623369196648341
77,9.137909321117997
78,6.756820319312998
79,7.418540657035035
80,7.884210083423205
81,6.636530867937595
82,8.298727690669883
83,6.714950223692825
84,8.18915044268869
85,6.329097431257801
86,7.392918707193042
87,6.964386489160594
88,8.039149192089264
89,8.270245992176456
90,6.4537006111401745
91,8.505236409591069
92,7.100728084765511
93,6.5338469816413225
94,9.253708701132659
95,7.957995548776196
96,6.553913380042659
97,8.136378902741342
98,6.591930050665708
99,6.644278292530854
100,8.690012969761089
101,6.512804366154289
102,6.685283871426305
103,9.398903854171214
104,9.31034089281233
105,8.311426696121812
106,8.401371695785908
107,8.098656952122312
108,6.696143464059452
109,6.640087720109832
110,7.460869664711164
111,8.701827375666655
112,9.67960691265363
113,6.303683971555914
114,7.370798251996592
115,6.5268078047854425
116,9.021614200198066
117,7.545732706044324
118,6.880945529521439
119,8.463088969592834
120,7.401350226622251
121,6.3252919445995595
122,7.991769272299049
123,8.359722914574423
124,8.478449880140156
125,7.795033842093765
126,6.32096910056357
127,8.729806597448595
128,8.695802044182244
129,8.442763508963658
130,8.31043729534223
131,6.717261235123385
132,8.048350929359378
133,6.252869226001153
134,6.781441121229516
135,9.355016756974068
136,7.945490383239635
137,7.58599413436044
138,8.08626898660337
139,7.394097954613602
140,8.55579021383755
141,7.58810383870347
142,8.87359674432257
143,6.871239166357499
144,6.571949755031541
145,8.698104370676479
146,9.62067355067546
147,7.016386897189359
148,6.858775642133417
149,7.617580869965017
150,6.695709227039992
151,8.610712438998641
152,8.030865933148954
153,7.437057456915339
154,7.609836187218676
155,7.847559991780089
